Год,Месяц_текст,Название должности,Уровень позиции,Формат работы,Ключевые навыки,Город,Зарплата
2022,Февраль,аналитик,,офис,['ERP'],Мир,200000
2022,Февраль,разработчик,,удаленно,['1С'],Санкт-Петербург,131250
2022,Февраль,,,удаленно,"['1С', 'ERP', 'УТ', 'СКД']",Мир,165000
2022,Январь,1с разработчика на удаленную работу (часовой пояс г,,удаленно,"['1С', 'ERP', 'ЗУП', 'УТ', 'SOAP']",Красноярск,157500
2022,Январь,аналитик,middle,офис,"['1С', 'ERP']",Самара,811762
2022,Январь,аналитик,middle,офис,"['1С', 'ERP']",Самара,187500
2022,Январь,программист,,гибкий,"['1С', 'ЗУП']",Москва,190000
2022,Январь,аналитик,middle,удаленно,['1С'],Россия,126250
2022,Январь,разработчик,,гибрид,"['1С', 'ERP', 'УПП', 'УТ']",Москва,187500
2022,Январь,менеджер,,удаленно,['1С'],Белгород,225000
2022,Январь,матерый,junior,удаленно,['1С'],Россия,236250
2022,Январь,консультанта 1с,senior,офис,"['1С', 'ERP', 'УТ']",Москва,150000
2022,Январь,специалиста 1с,junior,офис,"['1С', 'ERP', 'УТ']",Москва,105000
2022,Январь,эксперта по технологическим,,удаленно,"['1С', 'SQL']",Москва,250000
2022,Январь,разработчик,,гибрид,"['1С', 'ERP', 'БП', 'УТ']",Москва,187500
2022,Январь,программист,,удаленно,"['1С', 'УПП']",Россия,187500
2022,Январь,аналитик,,офис,"['1С', 'ЗУП', 'БП', 'SOAP']",Россия,150000
2022,Январь,консультанта 1с,,гибрид,"['1С', 'ERP', 'УПП', 'БП']",Москва,150000
2022,Январь,ведущий программист/ разработчик 1c (инхаус) локация: спб м,lead,гибрид,"['1С', 'ERP', 'БП', 'УТ', 'СКД']",Санкт-Петербург,190000
2022,Январь,"программиста 1с (бгу, зкгу, гмз) одобряем удаленный формат работы",,удаленно,['1С'],Москва,150500
2022,Январь,разработчик,,гибрид,"['1С', 'ЗУП']",Россия,175000
2022,Январь,,middle,гибкий,"['1С', 'УТ']",Москва,212500
2022,Январь,разработчик,senior,удаленно,"['1С', 'ERP']",Москва,157500
2022,Январь,,manager,удаленно,"['1С', 'ERP', 'УПП']",Кострома,250000
2022,Январь,ведущего консультанта 1с erp (fi&co),lead,удаленно,"['1С', 'ERP']",Мир,175000
2022,Январь,программист,,удаленно,"['1С', 'ERP', 'УТ', 'СКД']",Москва,187500
2022,Январь,"консультанта 1с (с опытом работы с зуп), компания синтегро софт - ищет специалиста на крупный проект на 6 месяцев",middle,удаленно,"['1С', 'ЗУП']",Москва,120000
2022,Январь,аналитик,,удаленно,['1С'],Воронеж,110500
2022,Январь,программист,,удаленно,"['1С', 'ЗУП', 'БП', 'СКД']",Москва,220000
2022,Январь,администратора 1с задачи: - обслуживание,,удаленно,['1С'],Россия,175000
2022,Январь,программистов 1с ут/бит,,удаленно,"['1С', 'ERP', 'УТ']",Россия,157500
2022,Январь,программист,middle,удаленно,['1С'],Россия,200000
2022,Январь,✔️умение расследовать проблемы с использованием технологического журнала платформы 1с:предприятие ✔️написание эффективного кода под linux или unix ✔️умение эффективно реализовать параллельную обработку больших структур данных +++ ✔️сертификат 1с:эксперт по технологическим,,удаленно,"['1С', 'Java']",Мир,312500
2022,Январь,аналитик,,гибкий,"['1С', 'БП', 'УТ']",Санкт-Петербург,187500
2022,Январь,"аналитик 1с : erp / зуп / ух ✅зарплата: от 120 000 р + ✅компания: артайти (франчайзи) ✅локация: санкт-петербург ✅формат работы: гибридный график (офис, удаленно) 📌мы ищем человека, который имеет: • опыт работы от 2 лет • практический опыт",senior,гибрид,"['1С', 'ERP', 'ЗУП', 'БП']",Россия,150000
2022,Январь,программист 1с,middle,удаленно,['1С'],Московский,175000
2022,Январь,программист,middle,гибкий,"['1С', 'ЗУП', 'БП']",Россия,183750
2022,Январь,разработчик,,гибрид,"['1С', 'ERP', 'УПП', 'ЗУП', 'СКД']",Россия,715750
2022,Январь,разработчик,,удаленно,['1С'],Мир,250000
2022,Январь,разработчик,,офис,['1С'],Пермь,137500
2022,Январь,программист,manager,удаленно,"['1С', 'ERP']",Россия,187500
2022,Январь,сильные и опытные разработчики — если,senior,удаленно,['1С'],Москва,225000
2022,Январь,программист,manager,офис,['1С'],Москва,218750
2022,Январь,,middle,гибрид,"['1С', 'SQL', 'ЗУП']",Россия,140000
2022,Январь,разработчик,,офис,"['1С', 'SQL', 'УПП', 'ЗУП', 'СКД']",Мытищи,187500
2022,Январь,разработчик,,удаленно,"['1С', 'ЗУП', 'XML', 'JSON', 'REST API']",Москва,250000
2022,Январь,разработчик 1с зарплата: 160-200 тыс,,гибрид,"['1С', 'БП']",Москва,180000
2022,Январь,программистов 1с на частичную занятость с удаленным форматом работы (если есть желание - можем рассмотреть и на full time) наша компания специализируется на автоматизации предприятий среднего и крупного бизнеса на флагманском продукте 1с - erp2,middle,офис,['1С'],Нижний Новгород,170000
2022,Январь,гениальных реализаторов,,гибкий,['1С'],Мир,150000
